,id,Predicted
2876,66570,730021.3119193811
2877,127580,464167.9957167201
2878,54792,216011.18641858734
2879,130547,333026.898529271
2880,118012,481082.2749911336
2881,119972,412360.750649882
2882,155497,571901.3287967641
2883,68490,431219.33202610305
2884,120117,419752.65735747677
2885,150330,439096.07943149225
2886,39377,281406.16399642295
2887,51198,376600.5344678672
2888,126900,523192.32378077204
2889,19501,442815.8773325961
2890,185254,690337.7026720882
2891,121539,456326.99879112316
2892,48639,344579.07576483645
2893,130185,529943.6148494165
2894,162774,400872.85588913626
2895,141097,585704.7748912073
2896,120053,425659.08290915046
2897,117092,479724.7768849049
2898,97149,547449.1853064214
2899,129821,466051.5761759992
2900,160192,469876.1831758506
2901,36992,302057.8977005724
2902,129150,471475.53926823306
2903,48895,285763.23055466084
2904,34059,436839.8485438693
2905,80555,409488.70862818474
2906,179383,598730.4966472932
2907,5441,399599.88099080103
2908,121642,439717.4506324923
2909,86158,416135.17269778287
2910,35519,258763.38802510497
2911,61508,462657.26623616484
2912,135009,445251.30258730904
2913,85569,383392.74027821526
2914,121430,394159.4650680007
2915,80640,439163.022881833
2916,118924,443047.85816546134
2917,5765,248711.9940025098
2918,83504,510549.0708358914
2919,76895,439253.077565501
2920,50203,402354.5779395259
2921,182369,690849.1295133367
2922,22486,343959.35375990847
2923,147624,629209.6017271902
2924,115978,561303.7451074215
2925,47483,236416.57552793805
2926,112962,391904.4905920139
2927,46307,318110.47407184367
2928,31910,383058.15698893514
2929,142300,712385.6868433204
2930,35436,478963.70395983645
2931,91775,349335.3424160822
2932,106054,687364.3713723286
2933,105379,437931.6272826679
2934,122784,544315.6971790948
2935,66398,461163.4632802127
2936,113473,369741.63309480244
2937,15483,282746.6360043535
2938,96984,461928.2099570234
2939,33808,394027.3998470687
2940,93857,396029.58658561425
2941,132978,530019.5712644254
2942,127344,482195.27480803744
2943,8792,264358.50840373186
2944,39141,422607.9639545546
2945,137286,488766.6145203041
2946,51994,313594.45633335976
2947,43852,457383.5531148066
2948,11249,366265.4986234611
2949,39656,467452.20202873147
2950,18216,406476.90195329493
2951,70705,920275.4503835845
2952,13860,337633.7914570943
2953,19240,326750.18576127395
2954,54756,296287.9808457899
2955,112966,381752.92184569896
2956,115776,321655.6862688357
2957,176127,606825.6686050291
2958,126101,804876.0866682525
2959,116728,523948.39646875113
2960,97501,491570.1738495184
2961,65139,427958.9427536219
2962,19672,407847.9959727213
2963,90948,406424.22852083977
2964,122085,469478.4089333172
2965,84267,669046.7913942572
2966,175341,642961.6998791192
2967,7582,298488.3312448021
2968,160159,414552.79941472766
2969,124487,401989.11901023483
2970,82235,395425.01587475766
2971,119961,355024.34617211495
2972,129953,494373.2665718842
2973,161495,611233.8332019132
2974,94672,593493.2832252666
2975,73269,411622.240346217
2976,162729,388556.6403291025
2977,146115,522071.5436167019
2978,46838,273765.73370531015
2979,115279,492473.54576905724
2980,105200,334697.57253082015
2981,163386,563236.9876817287
2982,185879,641738.3923415064
2983,17577,351986.665202873
2984,183648,620796.1928482131
2985,5853,300436.9340948005
2986,137305,370026.0315968443
2987,69550,486396.42054292525
2988,135392,591479.9658182204
2989,160783,476687.7366580769
2990,173963,531561.6020673228
2991,143430,517350.9895951881
2992,15718,224895.6232379564
2993,21041,245635.56400045883
2994,114372,611142.812894195
2995,21544,455845.55706426123
2996,160409,401388.09523281665
2997,90030,401108.45071904385
2998,72429,514980.33615873684
2999,1842,195896.69147484118
3000,179577,582755.2575095762
3001,131092,384965.31560317584
3002,165756,497672.51637832203
3003,119167,379305.65197463916
3004,60333,282922.15625203215
3005,137228,505872.23920588096
3006,153525,701365.5536647639
3007,89730,364812.7543266235
3008,139196,392477.42632980685
3009,98194,380066.492799076
3010,36034,331540.98895377334
3011,150836,537682.081781311
3012,114041,421395.5990034904
3013,14494,337368.8442126129
3014,173130,585583.5640927125
3015,127819,439738.83287523943
3016,159751,516083.9165968217
3017,138367,327406.2392545159
3018,93312,670939.8278597621
3019,83970,457168.73806327087
3020,18696,393556.10447746544
3021,36191,352201.1704234842
3022,76267,411196.10519706
3023,134099,497788.3124962435
3024,93100,433002.67066614516
3025,55119,581266.2572765006
3026,36130,443273.89619907306
3027,89585,538395.2334260275
3028,113673,379831.148416428
3029,39756,352606.8571446892
3030,48643,364882.2132574664
3031,41961,271486.8835124357
3032,13747,236609.06976902427
3033,96969,510436.89240487566
3034,113943,390923.1856627089
3035,123134,613385.672821661
3036,139058,411594.05580997886
3037,82257,432487.2674523848
3038,136075,438073.73531208624
3039,137615,456865.7927641021
3040,90373,392794.51190024
3041,91233,366041.11602566583
3042,92044,354255.31081062334
3043,107730,434978.1934168664
3044,170617,528386.5076670217
3045,125746,422507.9592284839
3046,16531,333973.74285971746
3047,46203,366480.83925392607
3048,51883,294424.9763137135
3049,100013,390220.7029810022
3050,104100,383855.04559042025
3051,57965,374485.2862180519
3052,66906,281235.0639409565
3053,80711,535410.5343228222
3054,162092,541847.7805204119
3055,63996,694590.5070997839
3056,131279,495952.4764712937
3057,92979,388104.1477641069
3058,154767,487925.39180210937
3059,172333,563180.8067463868
3060,184731,685117.4240359918
3061,125452,483201.14758659306
3062,82237,392308.7463793741
3063,80802,386572.74931505317
3064,33689,301343.6061183841
3065,147140,439486.9858792366
3066,94883,392335.1573577878
3067,139347,390144.4666912665
3068,141998,445760.1697421059
3069,62192,339287.9732875387
3070,135519,535103.6784207779
3071,156295,396670.4647049955
3072,102923,689983.4958236072
3073,119955,379566.6524667741
3074,180176,681097.216370608
3075,123033,449176.7050125051
3076,130759,694234.3907257163
3077,174735,551675.992308081
3078,17076,399414.99120377045
3079,18241,498106.0406702897
3080,163559,411271.69286592037
3081,174245,656604.1515944637
3082,21111,250209.07121127832
3083,73941,607064.7436865102
3084,40189,276935.24495731003
3085,105615,415348.63616538007
3086,40055,388848.8831113884
3087,124639,462133.9702359658
3088,21050,296393.4077320337
3089,52361,269686.9983025318
3090,42021,461760.7120992405
3091,115208,321378.45961884747
3092,96613,710879.5999968919
3093,115336,426988.34943018685
3094,98521,350821.71092149755
3095,51443,269768.1378388759
3096,152789,475349.786772268
3097,92697,591198.7477546663
3098,396,224942.28083406456
3099,88710,468441.96861568885
3100,56459,372074.0783291957
3101,22071,287615.7278054004
3102,153847,594747.7751262061
3103,102887,726688.9734837671
3104,20471,397731.0695432839
3105,126723,453806.98586006544
3106,26542,348423.649686772
3107,33179,321388.4032723217
3108,69114,655871.2073633167
3109,74659,376236.1394912644
3110,169817,652389.1320372145
3111,10424,298835.89552240074
3112,156531,424645.14477771823
3113,48479,412476.1877565093
3114,77471,345300.4226981726
3115,133897,405388.507195076
3116,36669,312857.4760869406
3117,92808,559611.5002358876
3118,180396,674087.8085474061
3119,106941,393827.6040634709
3120,92453,450385.94881798065
3121,172648,578872.4227925845
3122,35241,296184.7036436242
3123,99903,583472.1587574548
3124,180314,592270.9776395734
3125,9925,281516.35856281826
3126,89270,793283.9522283305
3127,151507,408706.4834643924
3128,64945,431400.53839469
3129,67795,479840.5695904026
3130,22891,295019.7953948957
3131,53983,477638.93685064197
3132,20816,365662.4998982997
3133,42492,311922.38677422144
3134,29308,403267.5509168207
3135,123548,501814.896690339
3136,156225,461178.79190805973
3137,173093,556757.261783252
3138,126363,402886.1088864174
3139,1532,293529.99612058233
3140,178143,649218.6874732368
3141,115121,345530.3117770338
3142,166339,547267.835193599
3143,12647,421799.29744024127
3144,28284,472431.9517942802
3145,156348,398161.44504502986
3146,94807,425983.64663975104
3147,58302,455195.3463248425
3148,41916,232909.2414929075
3149,98002,562565.5610142605
3150,21509,480316.3149159442
3151,171236,480719.7144485009
3152,117645,367624.728106333
3153,164907,648892.7766403109
3154,10556,306282.7386881502
3155,821,274749.35512901784
3156,153667,424107.0962834266
3157,99786,436708.78503614647
3158,37544,390266.27117936354
3159,66778,378029.2813467038
3160,118079,338040.9865644189
3161,65301,356549.19636807183
3162,78159,485754.76939757646
3163,99209,355544.75553486595
3164,55175,248231.51815699163
3165,178387,613118.1557162964
3166,259,249462.0921385783
3167,23755,379006.43968029495
3168,28925,265178.63482600905
3169,183661,604140.134419927
3170,104023,393535.3301451504
3171,147584,665805.526386484
3172,179480,614234.5324407957
3173,989,231459.5297018309
3174,82137,714076.9439736252
3175,79343,546777.8828709025
3176,52881,406450.71779741504
3177,157796,368665.1500805751
3178,60694,220292.9453376956
3179,163246,498709.90288061503
3180,7589,318791.46873743203
3181,168271,628775.1426365789
3182,95096,508335.4917752699
3183,5678,233346.31827463626
3184,11132,359903.6635659773
3185,5872,342749.43788066204
3186,114547,347372.37621942844
3187,123744,408324.49261950096
3188,157196,402389.7670943511
3189,92067,374558.4483032533
3190,53497,312140.75242628466
3191,176593,648535.3957117323
3192,40592,305669.4397095877
3193,154890,476253.63351844886
3194,66229,329499.4830316757
3195,93621,450790.71379112167
3196,90965,382280.4058830285
3197,36892,281320.5427589221
3198,182143,608486.5283830129
3199,90218,467864.673086236
3200,76890,399504.92121506255
3201,179630,650721.0812930922
3202,7252,388076.05146692926
3203,20036,314722.1255556308
3204,59665,356737.258071276
3205,49560,240438.7587276233
3206,106052,677212.8026260135
3207,185967,688652.480423652
3208,100388,626794.0713459319
3209,71240,415807.2848393414
3210,132758,417695.3362360592
3211,126882,423083.7907606191
3212,15798,422645.6648451969
3213,84263,653668.4579700899
3214,84359,390800.02125586726
3215,142925,469654.4527035406
3216,95769,528211.4786371444
3217,150795,476860.057106859
3218,74126,763236.6320499934
3219,49460,378359.50943154586
3220,152031,428560.4426693689
3221,16817,369745.76968559553
3222,23002,284308.4422120418
3223,14366,285004.17976382305
3224,138290,513377.8022511282
3225,85301,318537.2829142172
3226,55502,738249.9915658069
3227,117067,480518.6578197037
3228,132226,506033.81888906634
3229,44204,378287.5861563823
3230,59721,306687.02105997235
3231,82069,627137.3327599112
3232,27519,286505.6936463329
3233,175062,570799.7735416159
3234,7856,417989.8032231772
3235,50179,240530.99247537745
3236,35488,347881.83256157325
3237,101243,519205.8135173496
3238,166472,584829.1467146202
3239,122966,489704.4527701398
3240,178520,623453.3602815964
3241,100317,792629.1448565258
3242,14089,359863.22779052804
3243,62155,437232.68508649763
3244,178392,592815.0182236665
3245,140697,413034.9747852942
3246,4645,347007.7394561411
3247,85250,375521.3551605713
3248,61570,849480.6187787625
3249,33978,322705.4780382827
3250,151284,439988.97534934606
3251,80160,435990.17051576177
3252,55813,382315.5572291616
3253,83308,463154.7083736818
3254,85912,556276.80142076
3255,183338,622558.2752045791
3256,43240,595188.0669609532
3257,113890,426146.67402706965
3258,25753,288033.4260145741
3259,27223,235935.12854085228
3260,172322,588187.2258969926
3261,36575,358810.4375637857
3262,110677,612917.4225631832
3263,117224,362795.88259715115
3264,117091,392884.0821064505
3265,12352,336237.988870408
3266,156200,462090.5913261669
3267,70536,488967.1862834275
3268,14420,339531.7921058535
3269,5078,385403.297737985
3270,8029,305115.5758927047
3271,18817,423036.64420349075
3272,77262,464523.963006893
3273,180316,659687.2532034956
3274,84833,525304.664250986
3275,152817,463534.440329052
3276,24970,257511.9467548895
3277,93601,367869.04876821523
3278,14057,340225.8362934032
3279,126761,376313.48436537
3280,96728,634246.4970657077
3281,117631,371142.37773179874
3282,170039,496356.48735347204
3283,94713,389376.32343437464
3284,148814,419420.87430127844
3285,92844,533996.464010225
3286,71786,495108.0683330703
3287,36039,321389.4202074584
3288,113287,468633.07495751156
3289,125378,549315.5963850166
3290,41794,435647.3273185425
3291,84133,523803.01776983804
3292,174089,544886.1302961593
3293,33462,380541.53795294784
3294,158876,442372.09302383836
3295,90847,425874.1704298602
3296,105617,384893.9299264351
3297,104194,502931.8042988052
3298,69178,545169.3658552973
3299,142381,506456.8653411334
3300,80346,414679.2060248225
3301,76175,423703.15436608583
3302,97660,561633.066926809
3303,73223,393035.26777754637
3304,116207,401679.23744882393
3305,32174,263735.32548706396
3306,34776,263151.3272073621
3307,138716,531271.1643506786
3308,81155,491196.2639523517
3309,35317,318563.72117157
3310,171331,639693.5096380732
3311,147345,502023.9247539058
3312,33932,310918.33472266333
3313,165578,480002.38118021365
3314,27363,296604.8614805852
3315,137104,487109.3663064928
3316,68596,503156.02440834884
3317,42156,302166.6613661139
3318,124686,472951.19731730304
3319,17018,369306.91289112286
3320,164614,531688.7007462302
3321,42960,348732.9439824681
3322,63099,366581.8965613375
3323,81265,404789.3454904939
3324,112191,487330.0714599749
3325,23090,286996.26001743233
3326,172708,511105.7744326369
3327,36020,299706.6160916039
3328,90623,463513.451466533
3329,139777,447069.8988798076
3330,7620,342661.100066018
3331,137497,529809.7087866284
3332,38986,414143.28848298074
3333,180763,643257.8086075344
3334,36277,447009.47914228804
3335,117648,367624.728106333
3336,23392,370767.7249338697
3337,20979,545077.3445239613
3338,133912,428125.3542855707
3339,155458,488216.7927644793
3340,60863,414176.032901982
3341,72397,382707.7322689926
3342,40635,354910.5634978225
3343,17859,465913.79931038746
3344,108232,373032.8347907671
3345,87887,536002.5180311888
3346,73495,371194.25086005405
3347,91856,333832.98325855914
3348,143143,374497.2021614233
3349,139533,376052.9330213714
3350,85391,479765.7956194187
3351,74283,427533.67200049316
3352,154589,510763.650361261
3353,37485,271326.96568764513
3354,117207,352644.3138508362
3355,180327,522135.2136232708
3356,133489,404123.07595603686
3357,165654,617668.0230665327
3358,75924,418867.0210817952
3359,87618,432099.5464940041
3360,34935,235473.39396247827
3361,137010,677076.2460708609
3362,49512,374710.1654879552
3363,55734,313578.78722008795
3364,106001,665137.0252603088
3365,73400,394674.72582923545
3366,6751,354613.26520692254
3367,36165,359882.48370706
3368,116202,453362.1271059534
3369,138700,469974.1743334259
3370,124933,447763.6346004201
3371,145766,437333.72269178287
3372,86804,406232.6389008644
3373,170802,658989.4243321578
3374,130328,392863.10545707546
3375,7773,397437.1696897535
3376,180092,596018.6996375718
3377,162116,469372.94572960614
3378,46224,335999.5792795397
3379,185784,615320.016536452
3380,120809,381745.60923747113
3381,141548,383388.70919901226
3382,41326,302014.59000769595
3383,168633,586613.9076551574
3384,14509,333526.71939254605
3385,7818,322441.6347506345
3386,77833,460649.6224127261
3387,145273,384440.5601769937
3388,58309,223754.43335100907
3389,55716,285478.71636200894
3390,46442,297756.5908743391
3391,51607,635681.4801527059
3392,38554,236722.81512283924
3393,97901,487048.52654317144
3394,46371,301240.35141560924
3395,153780,824389.9364551875
3396,136919,478491.43996046344
3397,154747,406514.6171789087
3398,8095,296187.0712239263
3399,73891,724156.1141611679
3400,123857,549469.0367672123
3401,125834,524799.0684111378
3402,15263,346973.1095363021
3403,15924,414198.3478208177
3404,137970,500363.776857793
3405,177756,687957.8570613501
3406,51332,378203.1240319861
3407,45570,406197.3803172594
3408,71255,375201.00985408155
3409,87679,396713.91629995557
3410,168582,539990.6334972449
3411,114496,528314.0306556633
3412,95859,700144.455682298
3413,97523,437149.41090906266
3414,25997,309772.8937104378
3415,99528,330701.6273828788
3416,52822,384336.2237671332
3417,20106,384345.8508197458
3418,47620,382902.6935340241
3419,98864,501199.6227174062
3420,73295,374768.63929778687
3421,86195,427747.09683186346
3422,45264,384525.1710222475
3423,115902,454104.1430481906
3424,161807,487775.55379537435
3425,80664,340720.9917449387
3426,78707,462350.2541169868
3427,57065,647629.4689508873
3428,181426,681591.3689110102
3429,26126,377052.8254263632
3430,99535,320550.05863656383
3431,46446,277453.45338170923
3432,120851,374856.1628989665
3433,99797,450479.2124513841
3434,53517,367531.96869459085
3435,13175,506262.5236937088
3436,40462,390268.93606957817
3437,29418,264299.0727206247
3438,149716,427548.07513634703
3439,37690,293295.0614190002
3440,148508,527117.2871222766
3441,119868,391275.5455207686
3442,112666,444830.5853209898
3443,89794,471077.7671293958
3444,57363,658997.256308202
3445,90996,484928.118724686
3446,133535,423328.4271415799
3447,153642,442133.3035723423
3448,18750,331300.72315661726
3449,72412,382707.7322689926
3450,80518,394520.78675229265
3451,44749,388432.9092120719
3452,35683,378089.0563652397
3453,82518,459824.7240528355
3454,21196,345274.79377782793
3455,177212,577327.7446511994
3456,27147,321201.72784933384
3457,48336,480436.4320368625
3458,3856,284512.09603550675
3459,2989,313588.1996142573
3460,89009,377486.9207136116
3461,91195,387770.5538813199
3462,61262,615967.1304606125
3463,8678,272312.7016274029
3464,152939,566315.121600372
3465,73617,429511.4801460135
3466,15370,196235.73138137363
3467,30786,362698.7718094316
3468,138286,392564.7516082632
3469,16215,378493.56313375686
3470,12978,402570.4228105363
3471,170540,537516.733322962
3472,12614,450875.84547669825
3473,41065,323027.69709288504
3474,101716,457198.23723643797
3475,169473,607673.986179734
3476,155485,970404.1591181313
3477,124092,567788.5066817037
3478,171158,470775.0531100226
3479,34322,307867.4916964354
3480,61330,276280.84228709375
3481,160830,483366.6789909761
3482,12371,415268.2562291747
3483,70257,443016.44835035584
3484,2520,319279.9521775509
3485,118280,350198.8938538614
3486,99672,582675.3742615503
3487,50974,331858.9595991506
3488,98805,413468.67167436745
3489,76754,389523.2572489133
3490,164921,628589.6391476808
3491,137258,517672.1875512785
3492,77108,384965.5023532836
3493,161941,538685.2373635287
3494,80566,426274.196495349
3495,3889,561939.2090688505
3496,92444,450385.94881798065
3497,24171,303884.18074589607
3498,176074,564774.7533304868
3499,179132,775313.5545512182
3500,117881,442987.42893172486
3501,25173,379070.9716319153
3502,54953,397380.1389219074
3503,142766,442298.19746702217
3504,137513,645845.611039124
3505,14036,318725.83247278025
3506,43092,405326.2525917018
3507,4835,294291.0751705457
3508,121135,468750.68406048976
3509,183148,616083.5551215298
3510,39636,375020.30305157223
3511,110847,437374.06973840744
3512,157441,483931.7182654939
3513,84260,730784.3746927159
3514,144552,670013.6344889409
3515,1453,281939.8112979693
3516,169337,533975.7757187138
3517,126153,536704.1483846707
3518,69043,443106.31216829875
3519,44980,368543.2274829472
3520,151879,452762.5778653133
3521,23850,426884.5740481027
3522,169011,513246.24307524314
3523,36054,345683.91439667245
3524,162449,673196.3440270992
3525,159423,440113.437923453
3526,180166,683812.1057359093
3527,85655,415259.4951616302
3528,108189,347427.0970988957
3529,21605,323218.54332617833
3530,102405,500699.8576085651
3531,51557,304326.7542042756
3532,171073,473565.6297374315
3533,34310,345110.00737482053
3534,141467,433937.07471536176
3535,166489,475317.7012437952
3536,135787,411148.2126171467
3537,77373,359723.33622057806
3538,3985,414801.3031512089
3539,62350,624334.8277868925
3540,81335,430913.6821946106
3541,139715,448197.4562528336
3542,139248,398522.46027769067
3543,65491,405222.1659990243
3544,105008,537425.0272252226
3545,157783,535145.003743002
3546,14931,317682.25651331514
3547,166081,513580.918235508
3548,68114,501942.23552501854
3549,43381,348680.3454577235
3550,45639,279920.91400260595
3551,100230,487596.2218032351
3552,102209,515999.1696172088
3553,10087,314155.15569613106
3554,23815,383842.782297061
3555,113212,498613.6925994057
3556,12836,356647.66925332334
3557,171713,504474.3274367836
3558,121024,441217.93272362225
3559,65705,433288.59302037663
3560,141490,458959.8528595575
3561,131515,509085.9806220309
3562,144496,391097.9814048421
3563,17985,352585.47596128413
3564,143326,473743.0239219512
3565,120581,527844.7838867774
3566,21474,423462.2923235244
3567,19726,192937.02538379206
3568,58227,343595.46861696953
3569,113527,428784.8769044517
3570,42452,550975.5843010015
3571,140076,479179.2532382113
3572,149221,506749.4142596696
3573,115930,497702.43772353843
3574,159235,450642.27103976096
3575,37674,293295.0614190002
3576,2613,212049.53626899637
3577,115451,513305.57180458086
3578,13281,301706.29700848385
3579,104358,474160.4547867804
3580,65423,610540.8771576969
3581,51929,243625.39172811137
3582,54049,322958.75485954253
3583,70397,517579.8832597687
3584,33820,373724.2623544388
3585,152616,636790.6758100977
3586,127860,352348.3326614951
3587,30345,312520.3612384042
3588,54667,308271.5021784133
3589,159674,465521.4198989363
3590,122508,539431.2688598144
3591,4461,315470.25713620347
3592,123929,468788.6901799337
3593,168906,477627.37300683284
3594,173067,482593.81365438306
3595,99661,562372.2367689203
3596,126528,424289.663001313
3597,160955,533732.9868916168
3598,122348,582161.026634276
3599,142553,596739.3615544793
3600,83627,402003.3351613081
3601,45520,407260.0921046552
3602,49963,229763.5828465605
3603,84980,619524.5645836265
3604,94348,423557.55420427484
3605,127030,443826.624124957
3606,65870,412660.40976612567
3607,63524,434006.42322910257
3608,91237,369424.9722744375
3609,42223,290996.41561466665
3610,21454,436451.11530024686
3611,93272,519125.19642524933
3612,90984,444233.81742232543
3613,150289,445823.9604112051
3614,160841,402034.49480240885
3615,27429,270472.4573413461
3616,31869,399825.6590341905
3617,104531,474821.2805355444
3618,59007,361482.5394918192
3619,26112,308441.71356729965
3620,70799,988510.1732571722
3621,143056,421704.3742827568
3622,116586,490262.0754756605
3623,62957,521696.2366529643
3624,6844,404582.9030287161
3625,3549,201354.98533529034
3626,21051,276090.2702394037
3627,25985,309772.8937104378
3628,12964,392418.8540642213
3629,4979,894597.2212550604
3630,85341,478783.6729274559
3631,126071,618965.2177296944
3632,54414,277397.28517130064
3633,2244,372591.2770798912
3634,137913,478989.27402083017
3635,73005,435038.669501373
3636,46809,448489.7236448947
3637,66838,430131.39699187933
3638,42488,280263.54014502995
3639,47670,333974.61448587925
3640,59361,278736.23662426835
3641,16670,369079.53247251105
3642,177883,665359.6092650786
3643,143106,425989.2149788021
3644,91657,414571.741589903
3645,117419,374573.5290615875
3646,127497,384656.20091752644
3647,65218,435402.38068376394
3648,136183,468732.51177175954
3649,107739,420907.5949150035
3650,178316,674225.7542330094
3651,106672,477862.77058701473
3652,165109,449953.21956597496
3653,163908,550000.8646926319
3654,3803,248546.20860063302
3655,88226,551472.6828576545
3656,78629,477903.88148782175
3657,56567,309691.46810638334
3658,96101,381971.35731891845
3659,134401,449288.36492023856
3660,103112,504296.04141462187
3661,143304,999907.8683181044
3662,11650,278742.8747357108
3663,156337,529562.2080549754
3664,45561,283310.7751011553
3665,185487,622881.4183733591
3666,107657,365963.65610174515
3667,150941,430465.0482771635
3668,119104,520055.6106094108
3669,4996,298635.8340622496
3670,78804,451799.54292286903
3671,178103,559694.1400800216
3672,77950,433920.8857611992
3673,54529,401118.4444564859
3674,114995,351310.3837537984
3675,61184,475139.5883068085
3676,64728,382429.4520966956
3677,47286,418640.2812326699
3678,153214,436404.25954125164
3679,18577,281130.7406464551
3680,22248,345418.18672773894
3681,97077,344666.2352337068
3682,120250,447355.3864875241
3683,4385,321498.7900265195
3684,167043,498781.1401067508
3685,41415,363732.78110732604
3686,68771,454998.4301825362
3687,131281,510023.0749731566
3688,72273,397238.7404813061
3689,150853,654401.790359201
3690,45843,307640.8573133615
3691,79867,442721.6506071582
3692,92735,460696.59617147036
3693,100081,415887.9769581486
3694,138670,485454.7496497931
3695,135039,465391.8999325466
3696,3809,355898.7007078815
3697,104504,484375.253658254
3698,24475,378563.53721394023
3699,111532,415489.3670926536
3700,131342,469848.0569236155
3701,82226,405576.58462107263
3702,121698,381794.7457233854
3703,37190,400023.7555177598
3704,161251,467836.4885504767
3705,118638,381510.2225427958
3706,33342,315196.32323921117
3707,76775,397288.6453398715
3708,31922,284130.69068868225
3709,138240,311726.58402082114
3710,96954,376222.21014361805
3711,45417,257414.62462977067
3712,10304,296653.0105436044
3713,58144,382859.93170636334
3714,161750,471073.35247662535
3715,163025,567852.3240015357
3716,156658,546122.9343069786
3717,47867,294530.32459357736
3718,117601,398538.1987356997
3719,88659,392856.97831396654
3720,43779,395228.05546671525
3721,106017,751977.7200387632
3722,41140,328983.2214964631
3723,91371,390780.6903393428
3724,125917,696879.6942455036
3725,149962,404905.8841117255
3726,143964,431862.73860418424
3727,74626,464455.2258418413
3728,150406,519790.7679794387
3729,112146,561628.0644615238
3730,89594,421865.18291158305
3731,76414,348669.3583856013
3732,53424,263265.46557393123
3733,165010,590032.8299487834
3734,51013,347582.3817571086
3735,125519,447712.12390806427
3736,143881,548098.9187338739
3737,13098,374933.0961110985
3738,8941,329459.30378058465
3739,109327,424343.2782760406
3740,61811,882415.6546370008
3741,125350,520642.87219060306
3742,153700,473570.83283127425
3743,106367,451975.2653238425
3744,85915,636884.9572084473
3745,104152,536988.8206007787
3746,46891,229748.7703534786
3747,11633,342656.5425958247
3748,11689,297000.4334723063
3749,9564,347444.70148959866
3750,179532,616417.7241720397
3751,15119,240636.54664676572
3752,73020,376146.7808798546
3753,135978,397110.5831830042
3754,42050,541031.0841429338
3755,13750,288571.05389084574
3756,116422,549798.5026419003
3757,136570,402266.54833757615
3758,159522,515323.4153898963
3759,154998,414883.2542343904
3760,114853,434603.6014893676
3761,42605,284150.95824437414
3762,40526,375058.83899367705
3763,121328,466595.0743990982
3764,12526,282952.2238601657
3765,56751,508471.7989105706
3766,61775,880305.159454532
3767,44531,385474.78892950184
3768,5753,250806.43571172154
3769,84213,672391.4855027955
3770,111826,367102.80595860106
3771,177083,646951.4371949537
3772,103514,408120.43147961324
3773,74844,423786.5210371787
3774,58728,416115.4717275717
3775,13712,447778.3014986285
3776,103291,346670.92935370054
3777,84353,421254.7274948122
3778,115073,386348.6464309075
3779,47256,401846.6604798717
3780,163349,768343.7618610917
3781,18222,416628.4706996099
3782,130233,505515.9208274272
3783,130907,392324.3058947137
3784,116548,309531.3114217544
3785,51308,311577.58334239956
3786,45236,401989.35484343494
3787,48984,280539.27006512694
3788,74060,747456.9184957439
3789,34392,321735.0321930583
3790,80607,437482.7177454127
3791,131745,687049.3794129721
3792,123440,405024.6636968064
3793,151624,502630.59093668277
3794,120069,413624.6990126337
3795,159257,481226.32339481433
3796,156296,406822.0334513105
3797,47881,367060.4662081888
3798,174248,666755.7203407788
3799,109498,373004.6056432789
3800,177357,676404.0118528568
3801,35626,325278.4829705736
3802,55427,447704.73210318584
3803,135996,362863.0464830949
3804,51947,278896.9183211075
3805,49115,390250.8673170489
3806,141883,510946.82592278003
3807,57453,464501.5201070005
3808,174125,790789.99744987
3809,30649,352189.22384885896
3810,86023,659089.259712798
3811,140197,658032.2508606473
3812,89689,500407.16033498116
3813,182871,605584.16987427
3814,42053,569573.6612767419
3815,85123,495258.37240492716
3816,156217,613355.4446592897
3817,91738,528719.4290824723
3818,61650,719498.4840380455
3819,134659,498717.6372980463
3820,66858,270587.37240956584
3821,128402,332520.910857823
3822,175668,667443.6750870651
3823,12279,278743.3154100457
3824,78168,465451.6319049465
3825,11108,215745.2452124954
3826,124316,488739.97905713925
3827,130946,550668.0347687514
3828,182789,603724.177293627
3829,159756,556690.1915820816
3830,94285,418877.6671783135
3831,61444,969289.5724054768
3832,165658,637971.1605591626
3833,48462,414627.0059902985
3834,144457,484442.29009347025
3835,149455,437656.521537074
3836,72984,400263.55337679794
3837,143777,416159.8679626216
3838,118707,441870.2824760315
3839,72468,535762.8206090224
3840,168194,544268.9382965878
3841,96365,410466.2912802664
3842,14238,278322.8750061176
3843,168436,466391.1417670769
3844,159189,469474.8189274917
3845,27894,239233.13142159558
3846,179055,784414.5688142983
3847,182324,622587.4061905675
3848,95122,379810.7560758453
3849,127803,393466.19082433806
3850,48971,290690.8388114419
3851,142517,540570.6058258908
3852,114250,406263.1681524539
3853,19377,328739.00118608685
3854,158230,469958.7997530798
3855,6011,343405.8124431367
3856,118060,417119.24367436423
3857,144603,461950.3822124006
3858,21348,338788.50965384545
3859,86592,565584.3116377962
3860,124023,520460.5585204401
3861,179314,590762.9467004077
3862,136239,364956.3882479545
3863,57227,524940.3156147054
3864,157181,464858.6140714608
3865,153575,454415.9452111319
3866,19545,299050.935258538
3867,94076,444949.42880083155
3868,110344,465280.46600595984
3869,89261,624026.5670891097
3870,109644,429366.6709041757
3871,76451,387041.3050527274
3872,6286,348274.55619023414
3873,120290,468147.601958101
3874,49001,255115.73899069344
3875,13820,386458.8772252142
3876,183794,639501.0499595774
3877,10099,283700.44945718616
3878,88928,330572.38987932866
3879,64243,432976.9557102955
3880,26551,348423.649686772
